Job_Duration|Data_Volume|Nbr_Components
33447|40941|9
33447|40610|9
33447|40788|9
24692|15977|5
33447|40855|9
24692|15649|5
33447|40719|9
24692|15824|5
33447|40895|9
33447|40820|9
24692|14958|5
33447|40487|9
24692|14958|5
33447|41210|9
33447|40532|9
33447|40725|9
33447|40758|9
24692|14958|5
33447|40674|9
33447|40619|9
33447|40651|9
33447|41149|9
33447|40646|9
24692|14967|5
33447|40643|9
33447|41207|9
33447|40656|9
24692|14958|5
33447|41192|9
24692|15156|5
33447|40578|9
33447|40543|9
24692|15668|5
33447|41174|9
33447|40709|9
33447|40766|9
33447|41247|9
33447|60485|9
33447|40695|9
24692|15233|5
24692|14950|5
24692|15649|5
24692|14958|5
33447|41134|9
33447|41063|9
33447|41154|9
33447|41159|9
33447|41194|9
24692|15524|5
24692|16013|5
33447|41166|9
33447|41132|9
24692|15177|5
33447|41163|9
33447|41158|9
33447|41108|9
33447|41072|9
33447|41179|9
24692|15228|5
33447|41126|9
24692|14958|5
33447|41208|9
33447|41045|9
24692|14958|5
33447|41121|9
24692|15177|5
33447|41255|9
33447|41127|9
33447|41145|9
24692|16049|5
33447|41172|9
33447|41380|9
24692|14958|5
33447|41129|9
33447|41136|9
33447|41178|9
33447|41235|9
24692|14958|5
33447|41047|9
33447|41216|9
33447|41534|9
33447|41148|9
33447|41167|9
24692|16021|5
24692|16002|5
24692|16002|5
24692|16002|5
33447|41000|9
33447|41109|9
24692|15980|5
24692|15980|5
33447|41090|9
33447|41075|9
33447|41195|9
33447|41139|9
33447|41055|9
33447|41226|9
33447|41081|9
24692|16000|5
33447|41133|9
33447|41069|9
17886|33|3
17886|21|3
17886|49|3
17886|65|3
17886|46|3
17886|23|3
17886|36|3
17886|31|3
17886|29|3
17886|33|3
17886|28|3
17886|67|3
17886|25|3
17886|26|3
17886|44|3
17886|23|3
17886|53|3
17886|23|3
17886|16|3
17886|2|3
17886|29|3
17886|23|3
17886|16|3
17886|31|3
17886|40|3
17886|31|3
33447|41510|9
17886|4|3
17886|35|3
17886|17|3
17886|15|3
17886|73|3
17886|42|3
17886|21|3
17886|30|3
17886|16|3
17886|27|3
17886|46|3
17886|14|3
17886|20|3
17886|38|3
17886|73|3
17886|20|3
17886|1|3
17886|37|3
17886|26|3
17886|39|3
17886|15|3
17886|163|3
17886|26|3
17886|10|3
17886|35|3
17886|24|3
17886|21|3
17886|45|3
17886|32|3
17886|15|3
17886|11|3
17886|105|3
17886|10|3
17886|12|3
17886|12|3
17886|17|3
17886|34|3
17886|52|3
17886|24|3
17886|40|3
17886|78|3
17886|59|3
17886|45|3
17886|32|3
33447|41144|9
33447|41244|9
17886|7|3
17886|41|3
17886|27|3
17886|24|3
17886|15|3
17886|43|3
17886|21|3
33447|41237|9
17886|44|3
17886|68|3
17886|20|3
17886|6|3
17886|10|3
17886|78|3
17886|5|3
17886|157|3
17886|26|3
17886|12|3
17886|37|3
33447|41143|9
17886|17|3
17886|2|3
17886|14|3
17886|23|3
17886|4|3
17886|22|3
33447|41337|9
17886|9|3
17886|18|3
17886|10|3
17886|15|3
17886|11|3
17886|18|3
17886|28|3
17886|12|3
17886|32|3
17886|13|3
17886|9|3
17886|32|3
17886|17|3
17886|15|3
17886|15|3
17886|8|3
17886|13|3
17886|28|3
17886|62|3
17886|11|3
17886|70|3
17886|29|3
17886|37|3
17886|19|3
17886|43|3
17886|11|3
17886|8|3
17886|21|3
17886|17|3
17886|13|3
17886|22|3
17886|8|3
17886|8|3
17886|24|3
17886|36|3
17886|30|3
17886|65|3
17886|8|3
17886|46|3
17886|16|3
17886|17|3
17886|12|3
17886|25|3
17886|44|3
17886|20|3
17886|32|3
17886|57|3
17886|21|3
17886|38|3
17886|23|3
17886|97|3
17886|21|3
17886|9|3
17886|72|3
17886|25|3
17886|10|3
17886|66|3
17886|55|3
17886|36|3
17886|19|3
17886|13|3
17886|18|3
17886|35|3
17886|15|3
17886|22|3
17886|55|3
17886|4|3
17886|11|3
17886|48|3
17886|33|3
17886|35|3
17886|27|3
17886|18|3
17886|25|3
17886|33|3
17886|26|3
17886|10|3
17886|29|3
17886|29|3
17886|23|3
17886|52|3
17886|36|3
17886|17|3
17886|7|3
17886|14|3
17886|15|3
17886|13|3
17886|18|3
17886|12|3
17886|33|3
17886|21|3
17886|48|3
17886|71|3
17886|20|3
17886|40|3
17886|69|3
17886|25|3
17886|17|3
17886|45|3
17886|38|3
17886|18|3
17886|40|3
17886|42|3
17886|17|3
17886|47|3
17886|14|3
17886|37|3
17886|40|3
17886|54|3
17886|45|3
17886|45|3
17886|24|3
17886|28|3
17886|42|3
17886|54|3
17886|12|3
17886|61|3
17886|21|3
17886|30|3
17886|46|3
17886|18|3
17886|32|3
17886|35|3
17886|23|3
17886|60|3
17886|35|3
17886|19|3
17886|39|3
17886|22|3
17886|16|3
17886|42|3
17886|76|3
17886|36|3
17886|166|3
17886|21|3
17886|31|3
17886|20|3
17886|33|3
17886|19|3
17886|15|3
17886|52|3
17886|30|3
17886|45|3
17886|27|3
17886|13|3
17886|14|3
17886|20|3
33447|41489|9
17886|26|3
17886|10|3
17886|19|3
17886|14|3
17886|47|3
17886|28|3
17886|48|3
17886|40|3
17886|15|3
17886|41|3
17886|9|3
17886|28|3
17886|33|3
17886|30|3
17886|15|3
17886|96|3
17886|33|3
17886|30|3
17886|59|3
17886|31|3
17886|39|3
17886|1|3
17886|29|3
17886|30|3
17886|18|3
17886|20|3
17886|67|3
17886|29|3
17886|21|3
17886|23|3
17886|39|3
17886|43|3
17886|36|3
17886|16|3
17886|23|3
17886|66|3
17886|19|3
17886|25|3
17886|17|3
17886|117|3
17886|22|3
17886|33|3
17886|33|3
17886|19|3
17886|52|3
33447|41254|9
17886|15|3
17886|49|3
17886|3|3
17886|27|3
17886|27|3
17886|20|3
17886|29|3
17886|33|3
17886|38|3
17886|34|3
17886|17|3
17886|21|3
33447|41241|9
17886|17|3
17886|27|3
17886|1|3
17886|13|3
17886|39|3
17886|20|3
17886|25|3
17886|22|3
17886|21|3
17886|15|3
17886|59|3
17886|15|3
17886|35|3
17886|30|3
17886|12|3
17886|34|3
17886|44|3
17886|69|3
17886|28|3
17886|30|3
17886|41|3
17886|16|3
17886|38|3
17886|16|3
17886|30|3
17886|17|3
17886|41|3
17886|11|3
17886|34|3
17886|6|3
17886|37|3
17886|5|3
17886|13|3
17886|13|3
17886|36|3
17886|31|3
17886|59|3
17886|35|3
17886|15|3
17886|51|3
17886|7|3
17886|41|3
17886|25|3
17886|5|3
17886|46|3
17886|30|3
17886|31|3
17886|5|3
17886|33|3
17886|15|3
17886|27|3
17886|12|3
17886|13|3
17886|26|3
17886|61|3
17886|26|3
17886|17|3
17886|19|3
17886|5|3
17886|9|3
17886|35|3
17886|10|3
17886|22|3
17886|9|3
33447|41364|9
17886|15|3
17886|13|3
17886|13|3
17886|49|3
17886|15|3
17886|22|3
17886|14|3
17886|36|3
33447|41273|9
33447|41205|9
17886|11|3
17886|10|3
17886|15|3
17886|33|3
17886|45|3
17886|6|3
17886|20|3
17886|21|3
17886|18|3
33447|41219|9
17886|33|3
17886|24|3
17886|21|3
17886|46|3
17886|43|3
17886|5|3
17886|19|3
17886|42|3
17886|28|3
17886|57|3
17886|47|3
17886|15|3
17886|32|3
17886|27|3
17886|75|3
17886|34|3
17886|31|3
17886|11|3
17886|39|3
17886|10|3
17886|30|3
17886|15|3
17886|7|3
17886|53|3
17886|31|3
17886|30|3
17886|36|3
17886|56|3
33447|41351|9
33447|41348|9
17886|26|3
17886|13|3
17886|15|3
17886|12|3
17886|27|3
33447|41229|9
17886|15|3
17886|31|3
17886|7|3
33447|41236|9
17886|13|3
17886|19|3
17886|8|3
17886|16|3
33447|41269|9
17886|12|3
17886|30|3
17886|35|3
17886|45|3
17886|3|3
17886|9|3
17886|9|3
17886|15|3
17886|20|3
17886|13|3
17886|3|3
17886|25|3
33447|41325|9
17886|26|3
17886|11|3
17886|47|3
17886|45|3
17886|24|3
17886|29|3
17886|34|3
17886|14|3
33447|41105|9
17886|20|3
17886|20|3
17886|54|3
17886|12|3
33447|41296|9
17886|1|3
17886|57|3
17886|27|3
17886|26|3
17886|58|3
33447|41331|9
17886|28|3
17886|29|3
17886|21|3
17886|5|3
33447|41363|9
17886|5|3
17886|33|3
17886|58|3
17886|52|3
17886|20|3
17886|21|3
17886|27|3
17886|59|3
17886|10|3
17886|24|3
17886|42|3
17886|8|3
33447|41203|9
17886|30|3
17886|21|3
17886|53|3
17886|18|3
17886|38|3
17886|38|3
17886|34|3
17886|33|3
17886|22|3
17886|32|3
17886|107|3
17886|1|3
17886|9|3
17886|33|3
33447|41350|9
17886|65|3
17886|12|3
17886|9|3
17886|13|3
17886|42|3
17886|25|3
17886|45|3
17886|31|3
17886|19|3
17886|29|3
17886|27|3
17886|29|3
33447|40995|9
17886|26|3
17886|16|3
33447|41394|9
17886|27|3
17886|21|3
17886|69|3
17886|4|3
17886|60|3
17886|37|3
17886|74|3
17886|26|3
17886|30|3
17886|14|3
17886|26|3
17886|9|3
17886|19|3
17886|34|3
17886|28|3
17886|32|3
17886|15|3
17886|44|3
17886|12|3
17886|34|3
17886|18|3
17886|16|3
17886|57|3
17886|27|3
17886|9|3
17886|13|3
17886|10|3
17886|22|3
17886|19|3
17886|34|3
17886|13|3
17886|10|3
17886|42|3
33447|41389|9
17886|12|3
17886|19|3
17886|42|3
17886|3|3
17886|19|3
17886|29|3
17886|24|3
17886|6|3
17886|25|3
17886|31|3
17886|41|3
17886|31|3
17886|22|3
17886|29|3
17886|30|3
17886|53|3
17886|11|3
17886|23|3
33447|41011|9
17886|13|3
17886|15|3
17886|16|3
33447|41397|9
33447|41432|9
17886|20|3
17886|27|3
17886|17|3
17886|7|3
17886|16|3
17886|55|3
17886|8|3
17886|19|3
17886|37|3
17886|10|3
17886|35|3
17886|31|3
17886|18|3
17886|11|3
17886|30|3
17886|36|3
17886|29|3
17886|6|3
17886|22|3
33447|41438|9
17886|22|3
17886|15|3
17886|35|3
17886|58|3
17886|11|3
17886|75|3
17886|8|3
17886|41|3
17886|31|3
17886|15|3
17886|4|3
17886|8|3
17886|12|3
17886|6|3
17886|57|3
17886|29|3
17886|34|3
17886|41|3
17886|38|3
17886|2|3
17886|19|3
17886|15|3
17886|15|3
17886|11|3
17886|46|3
17886|7|3
17886|15|3
17886|18|3
17886|31|3
17886|16|3
17886|18|3
17886|31|3
17886|18|3
17886|52|3
17886|33|3
17886|46|3
17886|29|3
17886|30|3
17886|9|3
17886|6|3
17886|15|3
17886|24|3
17886|35|3
17886|10|3
17886|23|3
17886|14|3
17886|40|3
17886|27|3
17886|20|3
33447|41146|9
17886|18|3
17886|26|3
17886|58|3
17886|24|3
33447|41349|9
17886|10|3
17886|63|3
17886|28|3
17886|29|3
33447|41065|9
17886|15|3
17886|29|3
17886|7|3
17886|47|3
17886|7|3
17886|15|3
17886|28|3
17886|29|3
17886|42|3
17886|35|3
33447|41379|9
17886|32|3
17886|40|3
17886|12|3
17886|21|3
17886|58|3
17886|27|3
17886|53|3
17886|10|3
17886|28|3
17886|41|3
17886|27|3
17886|60|3
17886|33|3
17886|23|3
17886|16|3
17886|8|3
17886|6|3
17886|8|3
33447|41289|9
17886|7|3
17886|23|3
17886|29|3
17886|12|3
17886|29|3
17886|23|3
17886|14|3
17886|41|3
17886|40|3
17886|11|3
17886|24|3
33447|41424|9
17886|41|3
17886|38|3
17886|23|3
17886|15|3
17886|36|3
17886|43|3
17886|5|3
17886|16|3
17886|49|3
17886|27|3
17886|18|3
17886|44|3
17886|7|3
17886|76|3
17886|60|3
17886|52|3
17886|19|3
17886|31|3
17886|45|3
17886|23|3
17886|30|3
17886|6|3
17886|37|3
17886|9|3
17886|27|3
17886|40|3
17886|21|3
17886|27|3
17886|60|3
17886|33|3
17886|13|3
17886|17|3
17886|35|3
17886|27|3
17886|48|3
17886|38|3
17886|26|3
17886|53|3
17886|33|3
17886|32|3
17886|24|3
17886|60|3
17886|20|3
17886|42|3
17886|47|3
17886|8|3
17886|15|3
33447|41003|9
17886|41|3
17886|14|3
17886|14|3
17886|58|3
17886|19|3
17886|61|3
17886|2|3
17886|49|3
17886|23|3
17886|31|3
17886|9|3
33447|41181|9
17886|14|3
17886|196|3
17886|22|3
17886|17|3
17886|27|3
17886|17|3
17886|10|3
17886|38|3
17886|17|3
17886|40|3
17886|9|3
17886|16|3
17886|35|3
17886|9|3
17886|28|3
17886|53|3
17886|21|3
17886|4|3
17886|24|3
17886|10|3
17886|27|3
17886|54|3
33447|41298|9
17886|30|3
17886|15|3
17886|29|3
17886|19|3
17886|44|3
17886|43|3
17886|31|3
17886|43|3
17886|39|3
17886|24|3
17886|16|3
17886|16|3
17886|8|3
17886|6|3
17886|24|3
17886|13|3
17886|19|3
17886|4|3
17886|20|3
17886|14|3
17886|33|3
17886|74|3
17886|45|3
17886|1|3
17886|4|3
17886|10|3
17886|32|3
17886|36|3
17886|19|3
33447|41185|9
17886|15|3
17886|5|3
17886|28|3
17886|19|3
17886|9|3
17886|15|3
17886|21|3
17886|12|3
17886|6|3
17886|37|3
17886|13|3
17886|31|3
17886|32|3
17886|42|3
17886|40|3
17886|24|3
17886|38|3
17886|24|3
17886|29|3
17886|23|3
17886|31|3
17886|20|3
17886|19|3
17886|7|3
17886|11|3
17886|23|3
17886|16|3
17886|24|3
17886|26|3
17886|61|3
17886|25|3
17886|44|3
17886|25|3
17886|22|3
17886|17|3
17886|18|3
17886|68|3
17886|11|3
17886|25|3
17886|45|3
17886|46|3
17886|27|3
17886|14|3
17886|86|3
17886|35|3
17886|23|3
17886|17|3
17886|14|3
33447|41232|9
17886|13|3
17886|27|3
17886|18|3
17886|26|3
17886|43|3
17886|26|3
17886|6|3
17886|18|3
17886|17|3
17886|30|3
17886|27|3
17886|24|3
17886|34|3
33447|41079|9
17886|28|3
17886|38|3
17886|68|3
17886|13|3
17886|25|3
17886|36|3
17886|10|3
17886|39|3
17886|9|3
17886|12|3
17886|25|3
17886|42|3
17886|38|3
33447|41294|9
33447|41102|9
17886|38|3
17886|61|3
17886|28|3
17886|26|3
17886|26|3
17886|15|3
17886|42|3
17886|39|3
17886|36|3
17886|19|3
17886|25|3
17886|11|3
17886|27|3
17886|8|3
17886|26|3
17886|22|3
17886|30|3
17886|38|3
17886|22|3
26303|7942|5
17886|21|3
17886|20|3
17886|20|3
17886|12|3
17886|15|3
17886|23|3
17886|29|3
17886|18|3
17886|4|3
17886|16|3
17886|12|3
17886|23|3
17886|24|3
17886|17|3
26303|8104|5
17886|31|3
17886|17|3
17886|6|3
26303|7450|5
17886|32|3
17886|21|3
17886|30|3
17886|1|3
17886|17|3
17886|29|3
17886|18|3
17886|42|3
17886|181|3
17886|23|3
17886|33|3
17886|27|3
17886|16|3
17886|19|3
17886|18|3
17886|22|3
17886|7|3
17886|19|3
17886|28|3
17886|33|3
17886|17|3
17886|26|3
17886|37|3
17886|35|3
17886|23|3
17886|17|3
17886|10|3
17886|10|3
17886|22|3
17886|18|3
17886|38|3
17886|27|3
17886|15|3
17886|14|3
17886|30|3
17886|15|3
17886|19|3
17886|18|3
17886|8|3
17886|11|3
17886|30|3
17886|7|3
17886|19|3
17886|17|3
17886|37|3
17886|39|3
17886|14|3
17886|15|3
17886|11|3
17886|27|3
17886|22|3
17886|19|3
17886|35|3
17886|18|3
17886|15|3
17886|15|3
17886|19|3
17886|23|3
17886|16|3
17886|5|3
17886|21|3
17886|18|3
17886|36|3
17886|33|3
17886|24|3
17886|17|3
17886|16|3
17886|14|3
17886|27|3
17886|5|3
17886|14|3
17886|14|3
17886|21|3
17886|26|3
17886|14|3
17886|14|3
26496|41887|5
26496|40933|5
26496|41379|5
26496|41995|5
26496|41467|5
26496|41548|5
26496|41032|5
26496|40969|5
26496|41934|5
26496|41546|5
26496|41956|5
26496|41046|5
26496|41383|5
26496|42164|5
26496|41373|5
26496|41621|5
26496|41666|5
26496|41068|5
26496|41594|5
26496|41308|5
26496|41932|5
26496|42055|5
26496|41441|5
26496|41977|5
26496|41562|5
26496|42006|5
26496|41596|5
26496|41089|5
26496|40990|5
26496|41387|5
26496|41350|5
26496|41024|5
26496|41654|5
26496|40952|5
26496|41428|5
26496|41971|5
26496|40982|5
26496|41064|5
26496|41599|5
26496|41619|5
26496|40933|5
26496|41987|5
26496|41363|5
26496|41966|5
26496|41329|5
26496|40933|5
26496|41431|5
26496|41389|5
26496|41395|5
26496|41621|5
26496|42009|5
26496|41415|5
26496|41388|5
26496|41949|5
26496|41701|5
26496|41318|5
26496|41064|5
26496|40948|5
26496|40998|5
26496|41650|5
26496|41974|5
26496|41553|5
26496|41598|5
26496|41620|5
26496|41329|5
26496|41154|5
26496|42036|5
26496|40998|5
26496|41599|5
26496|41428|5
26496|40991|5
26496|41633|5
26496|40939|5
26496|41618|5
26496|41424|5
26496|41394|5
26496|41033|5
26496|40946|5
26496|41667|5
26496|41599|5
26496|41926|5
26496|41978|5
26496|41599|5
26496|40933|5
26496|40933|5
26496|42012|5
26496|40905|5
26496|41750|5
26496|41602|5
26496|41308|5
26496|40951|5
26496|42003|5
26496|41993|5
26496|41887|5
26496|41887|5
26496|41373|5
26496|41502|5
26496|41626|5
26496|41502|5
26496|41335|5
26496|41587|5
26496|41981|5
26496|41671|5
26496|41482|5
26496|40933|5
26496|40953|5
26496|41019|5
26496|41956|5
26496|41386|5
26496|41418|5
26496|41380|5
26496|40998|5
26496|41669|5
26496|41632|5
26496|41616|5
26496|41415|5
26496|40863|5
26496|41029|5
26496|41999|5
26496|41608|5
26496|40828|5
26496|41375|5
26496|41910|5
26496|41324|5
26496|40995|5
26496|41606|5
26496|41910|5
26496|41461|5
26496|41626|5
26496|41384|5
26496|40958|5
26496|41567|5
26496|40920|5
26496|41481|5
26496|40974|5
26496|41390|5
26496|41292|5
26496|41435|5
26496|41660|5
26496|41416|5
26496|41292|5
26496|42012|5
26496|41567|5
26496|41369|5
26496|42036|5
26496|41615|5
26496|41709|5
26496|41709|5
26496|40933|5
26496|41594|5
26496|41512|5
26496|41368|5
26496|41546|5
26496|41434|5
26496|41443|5
26496|41641|5
26496|41614|5
26496|40933|5
26496|41907|5
26496|41057|5
26496|41853|5
26496|41623|5
26496|41546|5
26496|40911|5
26496|42021|5
26496|41605|5
26496|42012|5
26496|41703|5
26496|41665|5
26496|41368|5
26496|40933|5
26496|41993|5
26496|41615|5
26496|41370|5
26496|40788|5
26496|41037|5
26496|41324|5
26496|41613|5
26496|41611|5
26496|41382|5
26496|41308|5
26496|41429|5
26496|41368|5
26496|40933|5
26496|41511|5
26496|41663|5
26496|40920|5
26496|41955|5
26496|41649|5
26496|40933|5
26496|41424|5
26496|41106|5
26496|41688|5
26496|41956|5
26496|41603|5
26496|41004|5
26496|41990|5
26496|41934|5
26496|40958|5
26496|42019|5
26496|41900|5
26496|41435|5
26496|41853|5
26496|40771|5
26496|41599|5
26496|41957|5
26496|41978|5
26496|41936|5
26496|41885|5
26496|40991|5
26496|40856|5
26496|41596|5
26496|41346|5
26496|41567|5
26496|41346|5
26496|41621|5
26496|41638|5
26496|42007|5
26496|40978|5
26496|40933|5
26496|41448|5
26496|41537|5
26496|41603|5
26496|41112|5
26496|41596|5
26496|41611|5
26496|41406|5
26496|41368|5
26496|41656|5
26496|41596|5
26496|41693|5
26496|41589|5
26496|41429|5
26496|41748|5
26496|40933|5
26496|40933|5
26496|40933|5
26496|41924|5
26496|41885|5
26496|40860|5
26496|40939|5
26496|41368|5
26496|41084|5
26496|41401|5
26496|40920|5
26496|40920|5
26496|40948|5
26496|42205|5
26496|41650|5
26496|40933|5
26496|41939|5
26496|41915|5
26496|41368|5
26496|41675|5
26496|41628|5
26496|42060|5
26496|41386|5
26496|40933|5
26496|41915|5
26496|41030|5
26496|41567|5
26496|40920|5
26496|41973|5
26496|41624|5
26496|41318|5
26496|40933|5
26496|42109|5
26496|41600|5
26496|40920|5
26496|41915|5
26496|41608|5
26496|41941|5
26496|41613|5
26496|41055|5
26496|41632|5
26496|41406|5
26496|41418|5
26496|41318|5
26496|41411|5
26496|41663|5
26496|41594|5
26496|41471|5
26496|41397|5
26496|42048|5
26496|41619|5
26496|41599|5
26496|41583|5
26496|41544|5
26496|41627|5
26496|40933|5
26496|42050|5
26496|40933|5
26496|41467|5
26496|41004|5
26496|41650|5
26496|41308|5
26496|41486|5
26496|41599|5
26496|41550|5
26496|41613|5
26496|41643|5
26496|40933|5
26496|41393|5
26496|41904|5
26496|41379|5
26496|41368|5
26496|41594|5
26496|40803|5
26496|41632|5
26496|40933|5
26496|40933|5
26496|41631|5
26496|41031|5
26496|41920|5
26496|41677|5
26496|41625|5
26496|41594|5
26496|41504|5
26496|41363|5
26496|41962|5
26496|40976|5
26496|40939|5
26496|40933|5
26496|40991|5
26496|40939|5
26496|41599|5
26496|40935|5
26496|40933|5
26496|41030|5
26496|41550|5
26496|40933|5
26496|40933|5
26496|41972|5
26496|42025|5
26496|40933|5
26496|40999|5
26496|41464|5
26496|40933|5
26496|40933|5
26496|41555|5
26496|41885|5
26496|41627|5
26496|41032|5
26496|41529|5
26496|41901|5
26496|40933|5
26496|42021|5
26496|40923|5
26496|41000|5
26496|41910|5
26496|40952|5
26496|42114|5
26496|41443|5
26496|41609|5
26496|41920|5
26496|40936|5
26496|40988|5
26496|40933|5
26496|40933|5
26496|41620|5
26496|40977|5
26496|41632|5
26496|41621|5
26496|42020|5
26496|41523|5
26496|41395|5
26496|41559|5
26496|41078|5
26496|41084|5
26496|40999|5
26496|41974|5
26496|41611|5
26496|40923|5
26496|41059|5
26496|41412|5
26496|41410|5
26496|42021|5
26496|42072|5
26496|40923|5
26496|41643|5
26496|40933|5
26496|41621|5
26496|41611|5
26496|41958|5
26496|40933|5
26496|41981|5
26496|40923|5
26496|41665|5
26496|41018|5
26496|42034|5
26496|40920|5
26496|40933|5
26496|40933|5
26496|40933|5
26496|41981|5
26496|41910|5
26496|40999|5
26496|41014|5
26496|41599|5
26496|41686|5
26496|41609|5
26496|41074|5
26496|41464|5
26496|40793|5
26496|41626|5
26496|41599|5
26496|42008|5
26496|41945|5
26496|40984|5
26496|40837|5
26496|41885|5
26496|41346|5
26496|41084|5
26496|40983|5
26496|41958|5
26496|41920|5
26496|41945|5
26496|41625|5
26496|41956|5
26496|41630|5
26496|41372|5
26496|41995|5
26496|40933|5
26496|41308|5
26496|41014|5
26496|40933|5
26496|41599|5
26496|40933|5
26496|41027|5
26496|40933|5
26496|40976|5
26496|41974|5
26496|41429|5
26496|41460|5
26496|42004|5
26496|41852|5
26496|41424|5
26496|41945|5
26496|41611|5
26496|40870|5
26496|41956|5
26496|41025|5
26496|40922|5
26496|40933|5
26496|41401|5
26496|40933|5
26496|41113|5
26496|40881|5
26496|41961|5
26496|41619|5
26496|41018|5
26496|40977|5
26496|40933|5
26496|41312|5
26496|40931|5
26496|41384|5
26496|40933|5
26496|41547|5
26496|41374|5
26496|41999|5
26496|42008|5
26496|41677|5
26496|40933|5
26496|40933|5
26496|40990|5
26496|42025|5
26496|41868|5
26496|41983|5
26496|40933|5
26496|40933|5
26496|41559|5
26496|41910|5
26496|40933|5
26496|41653|5
26496|41435|5
26496|41621|5
26496|41945|5
26496|41032|5
26496|41920|5
26496|41915|5
26496|41958|5
26496|40933|5
26496|40933|5
26496|41047|5
26496|41912|5
26496|40795|5
26496|41567|5
26496|41623|5
26496|40933|5
26496|40933|5
26496|41611|5
26496|40933|5
26496|40933|5
26496|40933|5
26496|40933|5
26496|42048|5
26496|41805|5
26496|40933|5
26496|41382|5
26496|41383|5
26496|40911|5
26496|41590|5
26496|41395|5
26496|40933|5
26496|40933|5
26496|41880|5
26496|42101|5
26496|41602|5
26496|40933|5
26496|41422|5
26496|41008|5
26496|40933|5
26496|41395|5
26496|41401|5
26496|41991|5
26496|40933|5
26496|42004|5
26496|41362|5
26496|41374|5
26496|40827|5
26496|40933|5
26496|40933|5
26496|41395|5
26496|40933|5
26496|41931|5
26496|40911|5
26496|41480|5
26496|41611|5
26496|40933|5
26496|41360|5
26496|41920|5
26496|41621|5
26496|41427|5
26496|41667|5
26496|40933|5
26496|40933|5
26496|41567|5
26496|41963|5
26496|40933|5
26496|40933|5
26496|41397|5
26496|41504|5
26496|42033|5
26496|41374|5
26496|41671|5
26496|40977|5
26496|40933|5
26496|41523|5
26496|41958|5
26496|41224|5
26496|41433|5
26496|40933|5
26496|41667|5
26496|41388|5
26496|41626|5
26496|41634|5
26496|41095|5
26496|41008|5
26496|41956|5
26496|41394|5
26496|41868|5
26496|40933|5
26496|40933|5
26496|40977|5
26496|40920|5
26496|41999|5
26496|40933|5
26496|41901|5
26496|40933|5
26496|41723|5
26496|42048|5
26496|41621|5
26496|41392|5
26496|42007|5
26496|41621|5
26496|41435|5
26496|41427|5
26496|41861|5
26303|7902|5
26303|8047|5
26303|8242|5
26496|40933|5
26303|8259|5
26496|41117|5
26303|7708|5
26303|8413|5
26303|7612|5
26496|40977|5
26303|7455|5
26303|7866|5
26303|7874|5
26496|41868|5
26303|8353|5
26496|41611|5
26303|8163|5
26303|7921|5
26303|7925|5
26496|41635|5
26303|8257|5
26303|8021|5
26303|7753|5
26303|7970|5
26303|7508|5
26496|41363|5
26496|40933|5
26496|41031|5
26496|40933|5
26496|41363|5
26496|42024|5
26303|7505|5
26303|7495|5
26303|7946|5
26303|8182|5
26303|8210|5
26303|8089|5
26303|7958|5
26496|40933|5
26303|8355|5
26303|7667|5
26303|8370|5
26303|8379|5
26303|11914|5
26496|40933|5
26303|7491|5
26303|8140|5
26303|7441|5
26496|41958|5
26303|7959|5
26303|8268|5
26303|8229|5
26303|8199|5
26303|8147|5
26303|8148|5
26303|8209|5
26303|8099|5
26496|41958|5
26496|42049|5
26303|7835|5
26496|42021|5
26303|7952|5
26303|8241|5
26303|8049|5
26496|41995|5
26303|8177|5
26303|8829|5
26496|41992|5
26303|8096|5
26303|7431|5
26303|7618|5
26303|7883|5
26303|7453|5
26303|7879|5
26303|8352|5
26303|8380|5
26496|42101|5
26496|41958|5
26303|8145|5
26303|7897|5
26496|41958|5
26303|7997|5
26303|8027|5
26303|7979|5
26303|7956|5
26303|8002|5
26303|8265|5
26303|7534|5
26303|7851|5
26303|8149|5
26303|8289|5
26303|7481|5
26303|10990|5
26303|8169|5
26303|8377|5
26303|7934|5
29138|101080|4
26303|7944|5
29138|100320|4
29138|101365|4
29138|100945|4
26303|7449|5
29138|100940|4
29138|101195|4
29138|101090|4
29138|100945|4
29138|101135|4
26303|7824|5
29138|100940|4
26303|7669|5
26303|8065|5
29138|100720|4
29138|101230|4
29138|101025|4
26303|8180|5
26303|7775|5
26303|8435|5
29138|101255|4
29138|101110|4
26303|8308|5
26303|8128|5
26303|7973|5
26303|7670|5
29138|101445|4
29138|100940|4
29138|100940|4
26303|8375|5
26303|7757|5
26303|7918|5
29138|95065|4
29138|94840|4
29138|94665|4
29138|94585|4
29138|94575|4
29138|100485|4
29138|100750|4
29138|94085|4
29138|94860|4
29138|100930|4
29138|89855|4
26303|8029|5
29138|94315|4
29138|96835|4
29138|94585|4
29138|94310|4
29138|94900|4
29138|100565|4
29138|94200|4
26303|7953|5
29138|100460|4
29138|96935|4
29138|94585|4
26303|7645|5
29138|94735|4
29138|100130|4
26303|8354|5
29138|98250|4
26303|8371|5
26303|7814|5
29138|89060|4
26303|7994|5
29138|100320|4
26303|7794|5
29138|100195|4
29138|1016|4
29138|89885|4
26303|7631|5
26303|7989|5
29138|96920|4
26303|7540|5
29138|98280|4
29138|94045|4
26303|8430|5
29138|94735|4
26303|8161|5
29138|94125|4
29138|94780|4
29138|100510|4
26303|8112|5
29138|89235|4
26303|7826|5
26303|8369|5
